Invoice No.,Category,Item Name,Final Total,Qty.,Time of day
21579,Cold Coffee,Almond Frappe (350 ML),334.05,1,Day
21579,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Day
21579,Food Menu,Baked Pav Bhaji,87.61,1,Day
21579,Sweet,Papparoti (Plain),191.68,1,Day
21578,Hot Coffee,Flat White 250 Ml,239.99,1,Day
21578,Milk,ALMOND MILK (200 ML),89.99,1,Day
21577,Hot Coffee,Kaapicino (250 ML),225.01,1,Day
C2391,Hot Chocolate,Madagascar Hot Chocolate (350 ML),695.24,2,Night
C2390,Hot Coffee,South Indian Filter Kaapi (250 ML),176.19,1,Night
21576,Food Menu,Calzones Veg (Calzone Paneer),0.05,1,Night
21576,Food Menu,Baked Vada Pav,0.06,1,Night
21576,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),0.06,1,Night
21576,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,0.17,3,Night
21576,Food Menu,Baked Vada Pav,0.11,2,Night
21576,Cold Coffee,Classic Frappe (350 ML),0.43,2,Night
21575,Hot Coffee,Cappucino (350 Ml),221.25,1,Night
21574,Food Menu,Mix Tartlet 3 Pcs (chocolate Tartlet),49.29,1,Night
21574,Food Menu,Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),49.29,1,Night
21574,Food Menu,Mix Tartlet 3 Pcs (salted Caramel  tartlet),49.29,1,Night
21574,Savouries,Whole Wheat Ladi Pav 4 Pc,54.76,1,Night
21574,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),87.61,1,Night
21574,Hot Coffee,Cappucino (350 ML),821.45,3,Night
21722,Cold Coffee,Madagascar Chocochip Frappe (350 ML),349.99,1,Night
21722,Hot Chocolate,Madagascar Hot Chocolate (350 ML),365,1,Night
21722,Cold Coffee,Madagascar Chocochip Frappe (450 ML),390.01,1,Night
21722,Food Menu,Chicken Calzone,70.01,1,Night
21721,Sweet,Papparoti (Add On Nutella sauce),268.32,1,Night
21721,Food Menu,Berliners (Lotus Biscoff Berliner),76.68,1,Night
21721,Food Menu,Berliners (Nutella Berliner),76.68,1,Night
21721,Food Menu,Baked Vada Pav,87.61,1,Night
21721,Food Menu,Baked Pav Bhaji,87.61,1,Night
21721,Food Menu,Hyderabadi Chicken Keema Pav,87.61,1,Night
21721,Food Menu,Chicken Calzone,76.68,1,Night
21721,Food Menu,Calzones Veg (Calzone Paneer),153.33,2,Night
21721,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,350.48,4,Night
21721,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),87.61,1,Night
21720,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Night
21720,Cold Coffee,Vietnamese (350 ML),334.05,1,Night
21719,Food Menu,Mix Berliner  2 Pcs (Nutella Berliner),71.19,1,Night
21719,Food Menu,Mix Berliner  2 Pcs (Blueberry Cheese Cake Berliner),71.19,1,Night
21719,Hot Coffee,Cappucino (250 ML),246.44,1,Night
21718,Cold Coffee,Classic Frappe (350 ML),301.19,1,Night
21717,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,87.61,1,Night
21717,Food Menu,Hyderabadi Chicken Keema Pav,350.48,4,Night
21717,Food Menu,Berliners (Dark Choco Mousse Berliner),76.68,1,Night
21716,Hot Chocolate,Madagascar Hot Chocolate (250 ML),328.56,1,Night
21715,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Night
21715,Cold Coffee,Sea Salt Dark Mocha Frappe (350 ML),383.32,1,Night
21715,Food Menu,Spicy Banana Chips  60 Gm,65.71,1,Night
21715,Food Menu,Yellow Banana Chips 60 Gm,65.71,1,Night
21714,Hot Chocolate,Hot Chocolate (250 Ml),247.5,1,Night
21713,Cold Coffee,Bon Bon (350 ML),334.05,1,Night
21713,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
21712,Hot Chocolate,Hot Chocolate (250 ML),591.44,2,Night
21711,Hot Coffee,Cafe Latte (250 ML),235.01,1,Night
21711,Extra Toppings,Add On Syrup (Add On hazelnuts Syrup),50,1,Night
21710,Cold Coffee,Vietnamese (350 ML),334.05,1,Night
21710,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Night
21709,Hot Coffee,Americano (250 ML),202.61,1,Night
21709,Sweet,Papparoti (Plain),191.68,1,Night
21708,Hot Coffee,Irish Americano (250 ML),235.01,1,Night
21708,Hot Coffee,Almond Honey Latte (250 ML),285.01,1,Night
21707,Cold Coffee,Origanal South Indian Frappe (450 ML),766.68,2,Night
21707,Cold Coffee,Iced Mocha (450 ML),345,1,Night
21707,Sweet,Papparoti (Add On Nutella sauce),268.32,1,Night
21706,Hot Coffee,South Indian Filter Kaapi (150 ML),306.68,2,Night
21705,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
21704,Cold Coffee,Vietnamese (450 ML),383.32,1,Night
21703,Food Menu,Berliners (Blueberry Cheese Cake Berliner),76.68,1,Night
21703,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Night
21702,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Night
21702,Cold Coffee,Bon Bon (350 ML),334.05,1,Night
21701,Cold Coffee,Nariyal Irish Cream Frappe (350 ML),334.05,1,Night
21700,Manual Brew,Aeropress,284.76,1,Night
21700,Cold Coffee,Iced Americano (350 ML),202.61,1,Night
21700,Extra Toppings,Add On Syrup (Add On Tiramisu Syrup),54.76,1,Night
21699,Food Menu,Berliners (Nutella Berliner),79.99,1,Night
21698,Hot Coffee,South Indian Filter Kaapi (150 ML),306.68,2,Night
21697,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Night
21697,Food Menu,Hyderabadi Chicken Keema Pav,87.61,1,Night
21697,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Night
21697,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Night
21696,Cold Coffee,Iced Latte (350 ML),246.44,1,Night
21695,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
21695,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Night
21694,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Night
21694,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Night
21693,Cold Coffee,Iced Latte (350 ML),246.44,1,Night
21693,Cold Coffee,Iced Mocha (350 ML),312.15,1,Night
21693,Food Menu,Chicken Calzone,153.33,2,Night
C2407,Sweet,Papparoti (Add On Nutella sauce),233.33,1,Night
21692,Hot Coffee,Cappucino (350 ML),260,1,Night
C2406,Food Menu,Spicy Banana Chips  60 Gm,57.14,1,Night
C2406,Food Menu,Yellow Banana Chips 60 Gm,57.14,1,Night
C2405,Hot Coffee,South Indian Filter Kaapi (150 ML),133.33,1,Night
21691,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Night
21691,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
C2404,Cold Coffee,Origanal South Indian Frappe (350 ML),290.48,1,Evening
21690,Hot Coffee,Cappucino (250 ML),246.44,1,Evening
21689,Cold Coffee,Hazelnut Frappe (450 ML),383.32,1,Evening
21689,Food Menu,Calzones Veg (Calzone Veg),76.68,1,Evening
21688,Cold Coffee,Iced Latte (350 ML),235.01,1,Evening
21687,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Evening
21686,Hot Coffee,Irish Americano (250 ML),246.44,1,Evening
21686,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Evening
21686,Hot Coffee,Americano (350 ML),230,1,Evening
21685,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Evening
21684,Cold Coffee,Iced Latte (350 ML),246.44,1,Evening
21683,Hot Coffee,Cappucino (250 ML),246.44,1,Evening
21683,Hot Coffee,Kaapicino (250 ML),235.48,1,Evening
21683,Extra Toppings,Add On Syrup (Add On Irish Syrup),54.76,1,Evening
21682,Hot Coffee,Sea Salt Dark Mocha (250 ML),301.19,1,Evening
21682,Food Menu,Chicken Calzone,76.68,1,Evening
C2403,Hot Coffee,Sea Salt Dark Mocha (250 ML),261.9,1,Evening
21681,Hot Chocolate,Hot Chocolate (250 ML),280.01,1,Evening
21680,Cold Coffee,Iced Americano (350 ML),189.99,1,Evening
21680,Extra Toppings,Add On Syrup (Add On Irish Syrup),50,1,Evening
C2402,Sweet,Papparoti (Add On Nutella sauce),233.33,1,Evening
C2402,Food Menu,Baked Pav Bhaji,76.19,1,Evening
C2401,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),76.19,1,Evening
C2401,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,76.19,1,Evening
21679,Hot Coffee,Double Restritto 44 Ml,180.71,1,Evening
21679,Hot Coffee,Double Restritto 44 Ml,180.71,1,Evening
21679,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Evening
21678,Hot Chocolate,Hot Chocolate (350 ML),350.48,1,Afternoon
21677,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Afternoon
21677,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Afternoon
21677,Food Menu,Calzones Veg (Calzone Veg),76.68,1,Afternoon
21677,Food Menu,Spicy Banana Chips  60 Gm,65.71,1,Afternoon
21676,Hot Coffee,Flat White 250 Ml,239.99,1,Afternoon
21675,Hot Coffee,Cappucino (250 ML),492.86,2,Afternoon
C2400,Hot Coffee,Flat White 250 Ml,685.71,3,Afternoon
C2400,Hot Coffee,Cappucino (250 ML),214.29,1,Afternoon
21674,Hot Coffee,ESPRESSO (30 ML),153.32,1,Afternoon
21674,Food Menu,Baked Pav Bhaji,87.61,1,Afternoon
21673,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),70.01,1,Afternoon
21672,Cold Coffee,Origanal South Indian Frappe (350 ML),315,1,Afternoon
21672,Hot Coffee,Sea Salt Dark Mocha (250 ML),285.01,1,Afternoon
21671,Sweet,Choco-crinkle-cookies (with Egg) (COMBO 3 PCS),70.01,1,Afternoon
21671,Sweet,Pappa Roti (Add On Nutella sauce),244.99,1,Afternoon
21671,Cold Coffee,Origanal South Indian Frappe (350 ML),394.99,1,Afternoon
21670,Food Menu,Baked Vada Pav,66.45,1,Afternoon
21670,Cold Coffee,Origanal South Indian Frappe (350 ML),328.11,1,Afternoon
21670,Cold Coffee,Hazelnut Frappe (450 ML),377.95,1,Afternoon
21669,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Afternoon
21668,Hot Coffee,South Indian Filter Kaapi (150 ML),306.67,2,Afternoon
21667,Food Menu,Hyderabadi Chicken Keema Pav,79.99,1,Afternoon
21666,Food Menu,Mix Berliner  2 Pcs (Nutella Berliner),65,1,Afternoon
21666,SEASONAL MENU,Rosella Cheesecake Berliner,79.99,1,Afternoon
21665,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Afternoon
21664,Cold Coffee,Sea Salt Dark Mocha Frappe (350 ML),383.32,1,Afternoon
21664,Cold Coffee,Iced Latte (350 ML),246.44,1,Afternoon
21663,Hot Coffee,Cappucino (250 ML),246.44,1,Afternoon
21663,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Afternoon
21662,Hot Coffee,Americano (350 ML),220,1,Afternoon
21661,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Afternoon
21661,SEASONAL MENU,Rosella Cheesecake Berliner,87.61,1,Afternoon
21661,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Afternoon
21661,Food Menu,Tartlets (Salted Caramel Tartlet),54.76,1,Afternoon
21661,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,87.61,1,Afternoon
21661,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (2 PCS),164.29,1,Afternoon
21660,Cold Coffee,Vietnamese (350 ML),334.05,1,Afternoon
21659,Coffee Beans,Kodai Shroom 250 GM,525,1,Afternoon
21659,Cold Coffee,Almond Frappe (450 ML),365,1,Afternoon
21658,Hot Coffee,Cappucino (250 ML),470,2,Afternoon
21658,Hot Coffee,Kaapicino (250 ML),225.01,1,Afternoon
21658,Hot Coffee,Americano (250 ML),189.99,1,Afternoon
21657,Cold Coffee,Iced Americano (350 ML),189.99,1,Afternoon
21656,Hot Coffee,Americano (250 ML),189.99,1,Day
21655,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Day
21654,Cold Coffee,Iced Latte (350 ML),235.01,1,Day
21653,Hot Coffee,Cappucino (250 ML),246.44,1,Day
21652,Hot Coffee,Americano (250 ML),405.24,2,Day
21651,Cold Coffee,Iced Americano (350 ML),189.99,1,Day
C2399,Food Menu,Baked Vada Pav,76.19,1,Day
C2399,Food Menu,Berliners (Nutella Berliner),76.19,1,Day
21650,Hot Coffee,Kaapicino (250 ML),225.01,1,Day
21650,Food Menu,Baked Vada Pav,79.99,1,Day
C2398,Food Menu,Baked Vada Pav,76.19,1,Day
C2398,Food Menu,Berliners (Nutella Berliner),76.19,1,Day
21649,Food Menu,Baked Vada Pav,79.99,1,Day
21648,Hot Coffee,Cappucino (250 ML),235.01,1,Day
C2397,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,76.19,1,Day
21647,Cold Coffee,Iced Americano (450 ML),220,1,Night
21646,Cold Coffee,Caramel Frappe (350 ML),320,1,Night
21646,Milk,ALMOND MILK (200 ML),89.99,1,Night
21645,Hot Coffee,South Indian Filter Kaapi (250 ML),65.77,1,Night
21644,Hot Coffee,Cappucino (250 ML),235.01,1,Night
21643,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),79.99,1,Night
21642,Cold Coffee,Vietnamese (450 ML),383.32,1,Night
21642,Food Menu,Hyderabadi Chicken Keema Pav,87.61,1,Night
21642,Food Menu,Chicken Calzone,76.68,1,Night
21641,Cold Coffee,Classic Frappe (350 ML),285.01,1,Night
21641,Cold Coffee,Iced Latte (350 ML),235.01,1,Night
21641,Cold Coffee,Vietnamese (350 ML),320,1,Night
21796,Food Menu,Calzones Veg (Calzone Paneer),76.68,1,Night
21796,Hot Coffee,Cappucino (250 ML),246.44,1,Night
21795,Food Menu,Berliners (Blueberry Cheese Cake Berliner),79.99,1,Night
21795,Food Menu,Chicken Calzone,70.01,1,Night
21795,Food Menu,Calzones Veg (Calzone Veg),70.01,1,Night
21794,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Night
21794,Food Menu,Berliners (Dark Choco Mousse Berliner),76.68,1,Night
21793,Cold Coffee,Iced Latte (350 ML),246.44,1,Night
21793,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
21793,Hot Chocolate,Madagascar Hot Chocolate (250 ML),328.56,1,Night
21792,Cold Coffee,Madagascar Chocochip Frappe (350 ML),300.53,1,Night
21792,Hot Chocolate,Madagascar Hot Chocolate (350 ML),314,1,Night
C2415,Sweet,Papparoti (Add On Nutella sauce),233.33,1,Night
21791,Food Menu,Tartlets (Kacha Nimbu Tartlet),54.76,1,Night
21791,Cold Coffee,Vietnamese (350 ML),334.05,1,Night
21791,Sweet,Coconut Nankhatai (with Egg),328.56,1,Night
21790,Cold Coffee,Iced Mocha (450 ML),345,1,Night
21790,Cold Coffee,Hazelnut Frappe (450 ML),383.32,1,Night
21789,Food Menu,Calzones Veg (Calzone Paneer),70.01,1,Night
21789,Food Menu,Baked Vada Pav,79.99,1,Night
21789,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),79.99,1,Night
21788,Hot Coffee,Cafe Mocha (350 ML),340.01,1,Night
21787,Food Menu,Berliners (Lotus Biscoff Berliner),76.68,1,Night
21786,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
21785,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,239.99,3,Night
21785,Food Menu,Mix Berliner  2 Pcs (Nutella Berliner),130,2,Night
21784,Manual Brew,French Press,284.76,1,Night
21783,Food Menu,Baked Vada Pav,40.66,1,Night
21783,Food Menu,Baked Pav Bhaji,40.66,1,Night
21783,Food Menu,Spicy Banana Chips 60 Gm,42.69,1,Night
21782,Food Menu,Berliners (Dark Choco Mousse Berliner),52,1,Night
21782,Food Menu,Berliners (Lotus Biscoff Berliner),52,1,Night
21782,Food Menu,Berliners (Nutella Berliner),52,1,Night
21781,Hot Coffee,Cappucino (350 ML),273.81,1,Night
21781,Cold Coffee,Iced Americano (350 ML),405.24,2,Night
21780,Cold Coffee,Origanal South Indian Frappe (350 ML),668.1,2,Night
21779,Hot Coffee,Americano (250 ML),189.99,1,Night
21778,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
21778,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Night
21778,Food Menu,Mix Tartlet 3 Pcs (chocolate Tartlet),49.29,1,Night
21778,Food Menu,Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),49.29,1,Night
21778,Food Menu,Mix Tartlet 3 Pcs (Kacha Nimbu Tartlet),49.29,1,Night
21777,Cold Coffee,Vietnamese (350 ML),334.05,1,Night
21777,Hot Coffee,Almond Honey Latte (250 ML),312.15,1,Night
21777,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Night
21776,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
21775,Hot Chocolate,Hot Chocolate (250 ML),591.44,2,Night
21775,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Night
21775,Cold Coffee,Caramel Frappe (350 ML),350.48,1,Night
21774,Cold Coffee,Vanilla Praline (350 ML),350.48,1,Night
21773,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
21773,Milk,ALMOND MILK (200 ML),98.56,1,Night
21772,Cold Coffee,Iced Americano (350 ML),202.61,1,Night
21772,Hot Coffee,Cappucino (350 ML),547.64,2,Night
21772,Extra Toppings,Add On Syrup (Add On Vanilla Syrup),54.76,1,Night
21772,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Night
C2414,Food Menu,Hyderabadi Chicken Keema Pav,76.19,1,Night
21771,Hot Coffee,Irish Americano (250 ML),246.44,1,Night
21771,Hot Coffee,Americano (250 ML),202.61,1,Night
21771,Food Menu,Chicken Calzone,153.32,2,Night
21771,Food Menu,Hyderabadi Chicken Keema Pav,87.61,1,Night
21771,Food Menu,Mix Berliner  2 Pcs (Lotus Biscoff Berliner),71.19,1,Night
21771,Food Menu,Mix Berliner  2 Pcs (Dark Choco Mousse Berliner),71.19,1,Night
21770,Cold Coffee,Bon Bon (350 ML),334.05,1,Night
21769,Cold Coffee,Iced Mocha (350 ML),312.15,1,Night
21769,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
21769,Food Menu,Baked Vada Pav,87.61,1,Night
21769,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Night
21768,Cold Coffee,Bon Bon (350 ML),334.05,1,Night
21768,Hot Coffee,Irish Americano (250 ML),246.44,1,Night
21768,Food Menu,Berliners (Dark Choco Mousse Berliner),76.68,1,Night
21768,Hot Coffee,Cafe Latte (250 ML),246.44,1,Night
21767,Hot Chocolate,Madagascar Hot Chocolate (250 ML),328.56,1,Night
21767,Hot Coffee,Kaapicino (250 ML),235.48,1,Night
21767,Hot Coffee,Cafe Latte (250 ML),246.44,1,Night
21767,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Night
21767,Food Menu,Mix Tartlet 3 Pcs (chocolate Tartlet),98.56,2,Night
21767,Food Menu,Mix Tartlet 3 Pcs (salted Caramel  tartlet),49.29,1,Night
21766,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Night
21765,Hot Coffee,Sea Salt Dark Mocha (250 ML),301.19,1,Night
21764,Cold Coffee,Iced Mocha (450 ML),345,1,Night
21764,Extra Toppings,Add On Syrup (Add On Vanilla Syrup),54.76,1,Night
21763,Cold Coffee,Classic Frappe (350 Ml),278,1,Night
21762,Cold Coffee,Iced Americano (350 ML),202.61,1,Night
21762,Extra Toppings,Add On Syrup (Add On Vanilla Syrup),54.76,1,Night
21762,Food Menu,Baked Vada Pav,87.61,1,Night
21762,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
21762,Cold Coffee,Iced Americano (350 ML),202.61,1,Night
21762,Extra Toppings,Add On Syrup (Add On Vanilla Syrup),54.76,1,Night
21761,Food Menu,Berliners (Nutella Berliner),76.68,1,Night
21760,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Night
21759,Cold Coffee,Almond Frappe (350 ML),334.05,1,Night
21759,Manual Brew,Cold Brew,345,1,Night
21758,Hot Coffee,Kaapicino (250 ML),235.48,1,Night
21758,Cold Coffee,Caramel Frappe (350 ML),350.48,1,Night
21757,Hot Coffee,Cappucino (250 ML),246.44,1,Night
C2413,Hot Coffee,Cappucino (250 ML),214.29,1,Evening
21756,Cold Coffee,Iced Americano (350 Ml),152,1,Evening
21755,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Evening
21755,Food Menu,Spicy Banana Chips  60 Gm,328.56,5,Evening
21754,Hot Coffee,South Indian Filter Kaapi (150 ML),145,1,Evening
21753,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Evening
21753,Food Menu,Baked Vada Pav,87.61,1,Evening
21752,Cold Coffee,Iced Americano (350 ML),202.61,1,Evening
21752,Milk,ALMOND MILK (200 ML),98.56,1,Evening
21751,Hot Coffee,Almond Honey Latte (250 ML),285.01,1,Evening
21750,Cold Coffee,Iced Latte (350 ML),246.44,1,Evening
21750,Milk,OAT MILK (200 ML),82.15,1,Evening
21750,Food Menu,Chicken Calzone,76.68,1,Evening
21750,Food Menu,Hyderabadi Chicken Keema Pav,87.61,1,Evening
21749,Food Menu,Baked Pav Bhaji,160,2,Evening
21749,Food Menu,Hyderabadi Soya Keema Pav,79.99,1,Evening
21748,Hot Coffee,South Indian Filter Kaapi (250 ML),189.99,1,Evening
21748,Hot Chocolate,Hot Chocolate (250 ML),280.01,1,Evening
21747,Cold Coffee,Iced Latte (350 ML),246.44,1,Evening
21747,Cold Coffee,Iced Latte (450 ML),273.81,1,Evening
21747,Extra Toppings,Add On Syrup (Add On Vanilla Syrup),54.76,1,Evening
21747,Hot Coffee,Cappucino (250 ML),246.44,1,Evening
21747,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Evening
21746,Hot Coffee,ESPRESSO (30 ML),153.32,1,Afternoon
21746,Cold Coffee,Hazelnut Frappe (450 ML),383.32,1,Afternoon
21745,Hot Chocolate,Hot Chocolate (250 Ml),287.5,1,Afternoon
C2412,Hot Coffee,South Indian Filter Kaapi (250 ML),176.19,1,Afternoon
21744,Hot Coffee,Cappucino (250 ML),470,2,Afternoon
21743,Hot Coffee,South Indian Filter Kaapi (150 ML),306.67,2,Afternoon
21742,Cold Coffee,Origanal South Indian Frappe (450 ML),365,1,Afternoon
C2411,Hot Coffee,South Indian Filter Kaapi (250 ML),352.38,2,Afternoon
21741,Hot Coffee,South Indian Filter Kaapi (250 ML),239.99,1,Afternoon
C2410,Cold Coffee,Iced Americano (350 ML),180.95,1,Afternoon
C2410,Extra Toppings,Add On Syrup (Add On Irish Syrup),47.62,1,Afternoon
C2410,Food Menu,Baked Pav Bhaji,76.19,1,Afternoon
C2409,Food Menu,Hyderabadi Chicken Keema Pav,152.38,2,Afternoon
21740,Cold Coffee,Iced Latte (350 ML),246.44,1,Afternoon
21740,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Afternoon
21739,Cold Coffee,Vietnamese (350 ML),668.09,2,Afternoon
21739,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Afternoon
21738,Sweet,Pappa Roti (Plain),102.95,1,Afternoon
21738,Food Menu,Baked Vada Pav,47.06,1,Afternoon
21737,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Afternoon
21737,Sweet,Papparoti (Plain),191.68,1,Afternoon
21736,Hot Coffee,Cafe Mocha (350 ML),340.01,1,Afternoon
21735,Hot Coffee,Sea Salt Dark Mocha (250 ML),301.19,1,Afternoon
21735,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Afternoon
21735,Milk,OAT MILK (200 ML),82.15,1,Afternoon
21735,Milk,OAT MILK (150 ML),82.15,1,Afternoon
C2408,Food Menu,Hyderabadi Chicken Keema Pav,76.19,1,Day
21734,Savouries,Whole Wheat Ladi Pav 4 Pc,50,1,Day
21734,Savouries,White Loaf Bread,110,1,Day
21733,Hot Coffee,Cappucino (350 ML),547.64,2,Day
21733,Food Menu,Baked Vada Pav,87.61,1,Day
21733,Food Menu,Chicken Calzone,76.68,1,Day
21732,Hot Coffee,Cappucino (250 ML),235.01,1,Day
21731,Milk,ALMOND MILK (200 ML),180.01,2,Day
21730,Hot Coffee,Cappucino (350 ML),260,1,Night
21730,Hot Coffee,South Indian Filter Kaapi (250 ML),189.99,1,Night
