ORANGE JUICE,,,,,,,,,,,
Vietnamese (350 ML),Tartlets (chocolate Tartlet),Tartlets (Kacha Nimbu Tartlet),Tartlets (Salted Caramel Tartlet),PINAPPLE JUICE,Cappucino (250 ML),,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Cappucino (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
ORANGE JUICE,PINAPPLE JUICE,Baked Pav Bhaji,Baked Vada Pav,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),Iced Americano (350 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Calzones Veg (Calzone Veg),,,,,,,,,,,
Berliners (Lotus Biscoff Berliner),Berliners (Blueberry Cheese Cake Berliner),Papparoti (Plain),Cappucino (250 ML),South Indian Filter Kaapi (150 ML),,,,,,,
Origanal South Indian Frappe (350 ML),ALMOND MILK (200 ML),Cappucino (250 ML),Papparoti (Plain),,,,,,,,
Pour Over,Madagascar Chocochip Frappe (350 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),Choco-crinkle-cookies (COMBO 3 PCS),Americano (250 ML),,,,,,,,,
Cappucino (250 ML),Papparoti (Plain),,,,,,,,,,
Papparoti (Add On Nutella sauce),,,,,,,,,,,
Hyderabadi Chicken Keema Pav,,,,,,,,,,,
Hot Chocolate (250 ML),ESPRESSO (30 ML),Americano (250 ML),,,,,,,,,
Papparoti (Plain),South Indian Filter Kaapi (250 ML),,,,,,,,,,
Baked Pav Bhaji,Hyderabadi Soya Keema Pav,,,,,,,,,,
Calzones Veg (Calzone Veg),Baked Pav Bhaji,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Vietnamese (350 ML),Cappucino (350 ML),,,,,,,,,
Chicken Calzone,Calzones Veg (Calzone Paneer),Berliners (Lotus Biscoff Berliner),Tartlets (chocolate Tartlet),Cappucino (350 ML),,,,,,,
Hot Chocolate (250 Ml),,,,,,,,,,,
Almond Frappe (350 ML),Bon Bon (350 ML),,,,,,,,,,
Hazelnut Frappe (450 ML),South Indian Filter Kaapi (150 ML),,,,,,,,,,
CHILLI GUVAVA JUICE,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Baked Pav Bhaji,,,,,,,,,
Tartlets (Filter Kaapi Tartlet),Tartlets (chocolate Tartlet),Tartlets (kodai cheese tartlet),Tartlets (Salted Caramel Tartlet),Strawbery Rosella Frangipani Tart,Nariyal Irish Cream Frappe (350 ML),Sea Salt Dark Mocha (250 ML),,,,,
Berliners (Dark Choco Mousse Berliner),Papparoti (Add On Nutella sauce),Vietnamese (350 ML),,,,,,,,,
Iced Latte (450 ML),,,,,,,,,,,
Chicken Calzone,,,,,,,,,,,
Sea Salt Dark Mocha (250 ML),Sea Salt Dark Mocha (350 ML),Baked Vada Pav,,,,,,,,,
Baked Pav Bhaji,Baked Vada Pav,,,,,,,,,,
Cafe Latte (250 ML),Madagascar Hot Chocolate (250 ML),,,,,,,,,,
Cappucino (250 ML),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,,,,,,,,,,
South Indian Filter Kaapi (150 ML),Rosella Jam With Filter Coffee Ganache Macaroon (2 PCS),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,,,,,,,,,
Macchiato 30 Ml,Hot Chocolate (250 ML),,,,,,,,,,
Almond Frappe (350 ML),Caramel Frappe (350 ML),Madagascar Hot Chocolate (350 ML),Berliner Mix 3 Pcs (Dark Choco Mousse Berliner),Berliner Mix 3 Pcs (Nutella Berliner),Rosella Cheesecake Berliner,,,,,,
Hazelnut Frappe (350 ML),,,,,,,,,,,
Iced Latte (350 ML),Add On Syrup (Add On hazelnuts Syrup),Iced Americano (350 ML),Add On Syrup (Add On Irish Syrup),,,,,,,,
Nariyal Irish Cream Frappe (350 ML),,,,,,,,,,,
Cappucino (250 ML),Cafe Latte (250 ML),Papparoti (Add On Nutella sauce),Nariyal Irish Cream Frappe (350 ML),,,,,,,,
Classic Frappe (350 ML),,,,,,,,,,,
Hot Chocolate (250 ML),,,,,,,,,,,
Hot Chocolate (250 Ml),,,,,,,,,,,
Berliners (Blueberry Cheese Cake Berliner),Berliners (Nutella Berliner),Hazelnut Frappe (350 ML),South Indian Filter Kaapi (150 ML),,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Almond Frappe (350 ML),Origanal South Indian Frappe (350 ML),,,,,,,,,,
Origanal South Indian Frappe (350 Ml),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Flat White 250 Ml,Hyderabadi Chicken Keema Pav,Iced Americano (350 ML),Papparoti (Add On Nutella sauce),,,,,,,,
Cafe Mocha (350 ML),,,,,,,,,,,
Classic Frappe (350 ML),South Indian Filter Kaapi (150 ML),,,,,,,,,,
Origanal South Indian Frappe (350 ML),Hazelnut Frappe (350 ML),Cold Brew,,,,,,,,,
Berliners (Nutella Berliner),,,,,,,,,,,
Sea Salt Dark Mocha Frappe (450 ML),,,,,,,,,,,
Choco-crinkle-cookies (with Egg) (COMBO 9 PCS),Choco-crinkle-cookies (with Egg) (COMBO 3 PCS),,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Choco-crinkle-cookies (with Egg) (COMBO 9 PCS),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),Classic Frappe (350 ML),,,,,,,,,,
Papparoti (Plain),South Indian Filter Kaapi (250 ML),Origanal South Indian Frappe (350 ML),,,,,,,,,
Baked Vada Pav,Kaapicino (250 ML),South Indian Filter Kaapi (150 ML),,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Americano (350 ML),Flat White 250 Ml,Papparoti (Plain),Baba Budan Peak 250 Gm,,,,,,,,
Caramel Frappe (350 ML),Americano (250 ML),,,,,,,,,,
Sea Salt Dark Mocha Frappe (350 ML),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Choco-crinkle-cookies (COMBO 3 PCS),Berliners (Dark Choco Mousse Berliner),,,,,,,,
Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),,,,,,,,,,,
Chicken Calzone,Baked Vada Pav,Hot Chocolate (250 ML),,,,,,,,,
Baked Vada Pav,Papparoti (Plain),,,,,,,,,,
Berliner Mix 3 Pcs (Lotus Biscoff Berliner),Berliner Mix 3 Pcs (Blueberry Cheese Cake Berliner),Rosella Cheesecake Berliner,Calzones Veg (Calzone Paneer),,,,,,,,
Berliners (Dark Choco Mousse Berliner),,,,,,,,,,,
Double Restritto 44 Ml,,,,,,,,,,,
Classic Frappe (350 ML),,,,,,,,,,,
Hot Chocolate (250 ML),ALMOND MILK (200 ML),Chicken Calzone,,,,,,,,,
Iced Americano (350 Ml),,,,,,,,,,,
Kaapicino (350 ML),,,,,,,,,,,
Cafe Mocha (250 Ml),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),Gluten Free Hazelnut Brownie,,,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Rosella Jam With Filter Coffee Ganache Macaroon (2 PCS),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,,,,,,,,,,
Flat White 250 Ml,Rosella Jam With Filter Coffee Ganache Macaroon (3 PCS),Chicken Calzone,,,,,,,,,
Origanal South Indian Frappe (350 ML),Nariyal Irish Cream Frappe (450 ML),,,,,,,,,,
Iced Latte (350 ML),OAT MILK (200 ML),,,,,,,,,,
Origanal South Indian Frappe (350 ML),Mix Berliner 2 Pcs (Nutella Berliner),,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Cappucino (250 ML),ALMOND MILK (200 ML),,,,,,,,,,
Cafe Latte (250 ML),Origanal South Indian Frappe (350 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Nariyal Irish Cream Frappe (350 ML),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),ALMOND MILK (200 ML),Baked Vada Pav,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,,,,,,,
Madagascar Hot Chocolate (250 Ml),,,,,,,,,,,
Cafe Mocha (250 Ml),Cappucino (250 Ml),,,,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
Vietnamese (350 ML),Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),South Indian Filter Kaapi (250 ML),Choco-crinkle-cookies (COMBO 3 PCS),,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Iced Mocha (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Nariyal Irish Cream Frappe (350 ML),Hyderabadi Chicken Keema Pav,,,,,,,,,,
Baked Vada Pav,Hyderabadi Chicken Keema Pav,,,,,,,,,,
Hazelnut Frappe (350 ML),ALMOND MILK (200 ML),,,,,,,,,,
Iced Americano (350 ML),Cold Brew,,,,,,,,,,
Iced Americano (450 Ml),,,,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
Sea Salt Dark Mocha (350 ML),,,,,,,,,,,
Cappucino (350 ML),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),Pappa Roti (Add On Nutella sauce),,,,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
ESPRESSO (60 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Hot Chocolate (250 ML),,,,,,,,,,,
Hyderabadi Chicken Keema Pav,Nariyal Irish Cream Frappe (350 ML),Iced Americano (350 ML),,,,,,,,,
Madagascar Hot Chocolate (350 ML),,,,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Iced Latte (450 ML),Add On Syrup (Add On Caramel Syrup),,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Combo-south Indian Filter Kaapi 150 ML + Papparoti,,,,,,,,,,,
Cappucino (350 ML),Papparoti (Add On Nutella sauce),,,,,,,,,,
Cappucino (350 ML),CHILLI GUVAVA JUICE,,,,,,,,,,
Chicken Calzone,,,,,,,,,,,
Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),Tartlets (kodai cheese tartlet),Baked Pav Bhaji,Baked Vada Pav,Hyderabadi Chicken Keema Pav,Chicken Calzone,Calzones Veg (Calzone Paneer),Papparoti (Plain),Gluten Free Hazelnut Brownie,Choco-crinkle-cookies (COMBO 3 PCS),
Classic Frappe (350 ML),Yellow Banana Chips 60 Gm,Vietnamese (350 ML),,,,,,,,,
Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),,,,,,,,,,,
Papparoti (Add On Nutella sauce),Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,,,,,,,,,
Hot Chocolate (250 ML),Bon Bon (350 ML),,,,,,,,,,
Calzones Veg (Calzone Paneer),,,,,,,,,,,
Cafe Mocha (250 ML),Iced Latte (350 ML),,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),,,,,,,,,,,
Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Baked Vada Pav,,,,,,,,,,
Sea Salt Dark Mocha Frappe (350 ML),ORANGE JUICE,,,,,,,,,,
Hot Chocolate (250 ML),Madagascar Chocochip Frappe (350 ML),,,,,,,,,,
Sea Salt Dark Mocha (250 ML),,,,,,,,,,,
Hazelnut Frappe (350 ML),,,,,,,,,,,
Baked Vada Pav,Hyderabadi Chicken Keema Pav,,,,,,,,,,
Caramel Frappe (450 ML),Cappucino (350 ML),Hot Chocolate (350 ML),,,,,,,,,
Madagascar Chocochip Frappe (350 ML),Madagascar Hot Chocolate (250 ML),,,,,,,,,,
Tartlets (Kacha Nimbu Tartlet),South Indian Filter Kaapi (250 Ml),,,,,,,,,,
Papparoti (Add On Nutella sauce),Mix Tartlet 3 Pcs (chocolate Tartlet),Mix Tartlet 3 Pcs (salted Caramel tartlet),Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Iced Latte (350 ML),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),Vietnamese (350 ML),,,,,,,,,,
Iced Americano (350 ML),Add On Syrup (Add On Vanilla Syrup),Gluten Free Hazelnut Brownie,,,,,,,,,
Iced Latte (350 ML),Iced Mocha (350 ML),ALMOND MILK (200 ML),,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Iced Latte (350 ML),OAT MILK (200 ML),,,,,,,,,,
Flat White 250 Ml,Almond Honey Latte (250 ML),,,,,,,,,,
Berliners (Lotus Biscoff Berliner),Baked Vada Pav,Rosella Cheesecake Berliner,,,,,,,,,
Flat White 250 Ml,OAT MILK (200 ML),,,,,,,,,,
Madagascar Hot Chocolate (250 ML),Sea Salt Dark Mocha Frappe (350 ML),Iced Latte (350 ML),Papparoti (Add On Nutella sauce),Rosella Cheesecake Berliner,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Vietnamese (350 ML),Origanal South Indian Frappe (350 ML),Baked Vada Pav,Calzones Veg (Calzone Paneer),Berliners (Dark Choco Mousse Berliner),Berliners (Nutella Berliner),Berliners (Lotus Biscoff Berliner),Baked Vada Pav,,,,
South Indian Filter Kaapi (150 ML),Berliners (Blueberry Cheese Cake Berliner),Choco-crinkle-cookies (COMBO 3 PCS),Chicken Calzone,Berliners (Nutella Berliner),,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Papparoti (Plain),,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Bon Bon (450 ML),Choco-crinkle-cookies (COMBO 3 PCS),Vanilla Praline (450 ML),,,,,,,,,
Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),Strawbery Rosella Frangipani Tart,Tartlets (Filter Kaapi Tartlet),,,,,,,,,
Iced Latte (350 ML),ESPRESSO (30 ML),,,,,,,,,,
South Indian Filter Kaapi (250 ML),Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner),Mix Berliner 2 Pcs (Nutella Berliner),Mix Berliner 2 Pcs (Dark Choco Mousse Berliner),South Indian Filter Kaapi (250 ML),South Indian Filter Kaapi (150 ML),Spicy Banana Chips 60 Gm,,,,,
Hazelnut Frappe (350 ML),Caramel Frappe (350 ML),Hot Chocolate (250 ML),,,,,,,,,
Cafe Mocha (250 ML),Americano (250 ML),Berliners (Dark Choco Mousse Berliner),,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Berliners (Blueberry Cheese Cake Berliner),Madagascar Hot Chocolate (250 Ml),Berliners (Nutella Berliner),,,,,,,,,
Cappucino (250 ML),Origanal South Indian Frappe (350 ML),Cappucino (250 ML),,,,,,,,,
Madagascar Chocochip Frappe (350 ML),,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Iced Latte (350 ML),,,,,,,,,,,
Spicy Banana Chips 60 Gm,Yellow Banana Chips 60 Gm,Americano (250 ML),,,,,,,,,
Papparoti (Plain),,,,,,,,,,,
Sea Salt Dark Mocha (250 ML),Nariyal Irish Cream Frappe (350 ML),,,,,,,,,,
Classic Frappe (350 ML),,,,,,,,,,,
Hot Chocolate (250 ML),,,,,,,,,,,
Berliners (Blueberry Cheese Cake Berliner),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Berliners (Nutella Berliner),Iced Latte (350 ML),Vanilla Praline (350 ML),,,,,,,,,
Kaapicino (250 ML),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),Add On Syrup (Add On Irish Syrup),,,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
Iced Americano (350 ML),Cafe Mocha (250 ML),,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Cafe Mocha (250 ML),Calzones Veg (Calzone Paneer),,,,,,,,,,
Cappucino (250 ML),Madagascar Chocochip Frappe (350 ML),Baked Vada Pav,,,,,,,,,
Double Restritto 44 Ml,,,,,,,,,,,
Iced Latte (350 ML),OAT MILK (200 ML),Chicken Calzone,Hyderabadi Chicken Keema Pav,,,,,,,,
South Indian Filter Kaapi (150 ML),Baked Vada Pav,Mix Berliner 2 Pcs (Lotus Biscoff Berliner),Mix Berliner 2 Pcs (Nutella Berliner),,,,,,,,
Cappucino (250 ML),Origanal South Indian Frappe (350 ML),,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Baked Vada Pav,South Indian Filter Kaapi (150 ML),,,,,,,,,,
Vietnamese (350 ML),Chicken Calzone,Baked Vada Pav,OAT MILK (200 ML),Calzones Veg (Calzone Paneer),,,,,,,
Rosella Jam With Filter Coffee Ganache Macaroon (3 PCS),,,,,,,,,,,
Iced Latte (350 ML),,,,,,,,,,,
Combo-original South Indian Frappe 350 ML + Mix Banana Chips,,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Americano (250 ML),Berliners (Blueberry Cheese Cake Berliner),Berliners (Lotus Biscoff Berliner),,,,,,,,,
Mix Tartlet 3 Pcs (Kacha Nimbu Tartlet),Mix Tartlet 3 Pcs (chocolate Tartlet),Madagascar Hot Chocolate (250 ML),,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
Nariyal Irish Cream Frappe (350 ML),ALMOND MILK (200 ML),Hazelnut Frappe (350 ML),Calzones Veg (Calzone Paneer),Baked Vada Pav,Baked Pav Bhaji,Iced Americano (350 ML),Cafe Latte (250 ML),,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Hazelnut Frappe (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Kaapicino (250 ML),Tartlets (chocolate Tartlet),,,,,,,,,,
Yellow Banana Chips 60 Gm,,,,,,,,,,,
Baked Vada Pav,Cappucino (250 ML),,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Iced Latte (350 ML),Baked Pav Bhaji,,,,,,,,,,
Almond Frappe (350 ML),Iced Americano (350 ML),Add On Syrup (Add On Irish Syrup),,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
Choco-crinkle-cookies (COMBO 6 PCS),,,,,,,,,,,
Hyderabadi Soya Keema Pav,,,,,,,,,,,
Cappucino (250 ML),Baked Pav Bhaji,,,,,,,,,,
Classic Frappe (350 ML),Cafe Latte (250 ML),,,,,,,,,,
Hyderabadi Chicken Keema Pav,Hyderabadi Soya Keema Pav,,,,,,,,,,
Baked Vada Pav,Calzones Veg (Calzone Veg),Yellow Banana Chips 60 Gm,,,,,,,,,
Yellow Banana Chips 60 Gm,Baked Vada Pav,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),Baked Vada Pav,,,,,,,,,,
Choco-crinkle-cookies (COMBO 3 PCS),Hyderabadi Soya Keema Pav,Chicken Calzone,Calzones Veg (Calzone Paneer),,,,,,,,
Madagascar Hot Chocolate (250 ML),,,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),Sea Salt Dark Mocha Frappe (350 ML),Americano (250 ML),,,,,,,,,
Baked Pav Bhaji,,,,,,,,,,,
Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),,,,,,,,,,
Rosella Jam With Filter Coffee Ganache Macaroon (2 PCS),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Baked Pav Bhaji,French Press,Baked Vada Pav,,,,,,,
Iced Americano (350 ML),Chicken Calzone,Baked Vada Pav,Add On Syrup (Add On Vanilla Syrup),Chicken Calzone,Papparoti (Add On Nutella sauce),Calzones Veg (Calzone Veg),,,,,
Cappucino (250 ML),,,,,,,,,,,
Kaapicino (350 ML),,,,,,,,,,,
Papparoti (Add On Nutella sauce),Baked Vada Pav,Chicken Calzone,Calzones Veg (Calzone Veg),,,,,,,,
Hyderabadi Chicken Keema Pav,,,,,,,,,,,
Iced Americano (350 ML),Papparoti (Add On Nutella sauce),,,,,,,,,,
Iced Latte (350 ML),Classic Frappe (350 ML),Almond Frappe (350 ML),Add On Syrup (Add On hazelnuts Syrup),,,,,,,,
Cold Brew,Hot Chocolate (250 ML),South Indian Filter Kaapi (250 ML),Hyderabadi Chicken Keema Pav,Baked Vada Pav,Papparoti (Plain),,,,,,
Malnad Tonic (Choice Of Tonic),,,,,,,,,,,
Berliners (Nutella Berliner),Madagascar Hot Chocolate (250 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),South Indian Filter Kaapi (250 ML),Vietnamese (350 ML),South Indian Filter Kaapi (150 ML),,,,,,,,
Hot Chocolate (350 ML),Sea Salt Dark Mocha (250 ML),,,,,,,,,,
Cappucino (250 ML),South Indian Filter Kaapi (250 ML),Hot Chocolate (250 ML),Berliners (Lotus Biscoff Berliner),,,,,,,,
Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),,,,,,,,,,
Vietnamese (350 ML),Aeropress,Baked Vada Pav,,,,,,,,,
Classic Frappe (350 ML),Cappucino (250 ML),Nariyal Irish Cream Frappe (350 ML),Papparoti (Add On Nutella sauce),,,,,,,,
Madagascar Chocochip Frappe (350 ML),,,,,,,,,,,
Iced Latte (350 ML),,,,,,,,,,,
Hot Chocolate (350 ML),,,,,,,,,,,
Hot Chocolate (250 ML),Calzones Veg (Calzone Paneer),Papparoti (Add On Nutella sauce),,,,,,,,,
South Indian Filter Kaapi (150 ML),Cafe Mocha (250 ML),,,,,,,,,,
Origanal South Indian Frappe (350 ML),Iced Americano (450 ML),,,,,,,,,,
Pappa Roti (Plain),Almond Frappe (350 ML),,,,,,,,,,
Mix Berliner 2 Pcs (Lotus Biscoff Berliner),Mix Berliner 2 Pcs (Nutella Berliner),,,,,,,,,,
Hot Chocolate (350 ML),Classic Frappe (350 ML),Berliners (Nutella Berliner),Baked Pav Bhaji,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),South Indian Filter Kaapi (250 ML),,,,,,,,,,
Papparoti (Add On Nutella sauce),,,,,,,,,,,
Cafe Latte (250 ML),Calzone Mix 2 Pc (Calzone Paneer),Calzone Mix 2 Pc (Calzone Veg),Choco-crinkle-cookies (COMBO 3 PCS),,,,,,,,
Choco-crinkle-cookies (COMBO 3 PCS),South Indian Filter Kaapi (150 ML),Calzones Veg (Calzone Paneer),Spicy Banana Chips 60 Gm,,,,,,,,
Iced Latte (350 ML),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),Berliners (Lotus Biscoff Berliner),Vietnamese (350 ML),,,,,,,
Espresso Tonic (Tonic Water),Espresso Tonic (Tonic Water),,,,,,,,,,
South Indian Filter Kaapi (150 ML),Baked Vada Pav,Americano (250 ML),,,,,,,,,
South Indian Filter Kaapi (150 ML),Papparoti (Plain),Almond Frappe (350 ML),Iced Latte (350 ML),,,,,,,,
Berliners (Dark Choco Mousse Berliner),Vietnamese (350 ML),Sea Salt Dark Mocha Frappe (350 ML),Baked Vada Pav,,,,,,,,
Papparoti (Plain),South Indian Filter Kaapi (150 ML),,,,,,,,,,
Mix Berliner 2 Pcs (Dark Choco Mousse Berliner),Rosella Cheesecake Berliner,Baked Vada Pav,,,,,,,,,
Kaapicino (250 ML),,,,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
Almond Honey Latte (250 ML),Papparoti (Add On Nutella sauce),,,,,,,,,,
Flat White 250 Ml,Baked Vada Pav,,,,,,,,,,
South Indian Filter Kaapi (250 ML),Baked Vada Pav,,,,,,,,,,
Papparoti (Plain),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Vietnamese (350 ML),Caramel Frappe (350 ML),Iced Americano (350 ML),Papparoti (Plain),Chicken Calzone,Calzones Veg (Calzone Veg),,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
Bon Bon (350 ML),Caramel Frappe (350 ML),,,,,,,,,,
Kaapicino (250 ML),Tartlets (Salted Caramel Tartlet),Baked Pav Bhaji,Hyderabadi Soya Keema Pav,,,,,,,,
Sea Salt Dark Mocha Frappe (350 ML),Origanal South Indian Frappe (350 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),Cappucino (250 ML),,,,,,,,,,
Cafe Mocha (250 ML),,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Iced Americano (350 ML),Macchiato 30 Ml,,,,,,,,,,
ESPRESSO (30 ML),Cappucino (250 ML),,,,,,,,,,
Gluten Free Hazelnut Brownie,Mix Berliner 2 Pcs (Nutella Berliner),Rosella Cheesecake Berliner,Mix Tartlet 3 Pcs (chocolate Tartlet),Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),Mix Tartlet 3 Pcs (salted Caramel tartlet),,,,,,
ALMOND MILK (200 ML),Add On Syrup (Add On hazelnuts Syrup),Iced Latte (350 ML),,,,,,,,,
Iced Latte (350 ML),ALMOND MILK (200 ML),Add On Syrup (Add On Vanilla Syrup),Add On Syrup (Add On hazelnuts Syrup),,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),,,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Hyderabadi Chicken Keema Pav,,,,,,,,,,,
Vietnamese (350 ML),Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner),Mix Berliner 2 Pcs (Nutella Berliner),ALMOND MILK (200 ML),,,,,,,,
Iced Latte (350 ML),,,,,,,,,,,
Iced Americano (350 ML),,,,,,,,,,,
Baked Pav Bhaji,Calzones Veg (Calzone Paneer),,,,,,,,,,
Almond Frappe (350 ML),Baked Vada Pav,,,,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Kaapicino (250 ML),,,,,,,,,,,
Cafe Mocha (350 ML),,,,,,,,,,,
Calzone Mix 3 Pc (Calzone Paneer),Hyderabadi Chicken Keema Pav,,,,,,,,,,
Origanal South Indian Frappe (350 ML),Papparoti (Plain),,,,,,,,,,
Nariyal Irish Cream Frappe (350 ML),,,,,,,,,,,
Papparoti (Plain),Rosella Jam With Filter Coffee Ganache Macaroon (2 PCS),Cappucino (350 ML),Cappucino (250 ML),Baked Pav Bhaji,,,,,,,
Vietnamese (350 ML),Hyderabadi Chicken Keema Pav,,,,,,,,,,
Baked Vada Pav,Calzones Veg (Calzone Paneer),Tartlets (chocolate Tartlet),Tartlets (Filter Kaapi Tartlet),Papparoti (Plain),,,,,,,
Nariyal Irish Cream Frappe (350 ML),ALMOND MILK (200 ML),Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),Gluten Free Hazelnut Brownie,Baked Pav Bhaji,Hyderabadi Chicken Keema Pav,,,,,,
